id,ind_text,tgt_text
indolem-train-2202,"Hati wanita itu kaya kayu, kalo kayu semakin lama semakin keropos, kalo hati wanita semakin lama disia2in semakin dia pergi untuk ninggalin.","Ade siwe ede 'bune haju, kalo haju naha ntoi naha mosu, kalo ade siwe naha ntoi kasia2 naha sia lao ru'u wi'i paki."
indolem-train-1369,"Saya tidak menyukai kebersihan kamar mandi dikarenakan pada saat saya masuk ke dalamnya,terdapat kecoa mati di toilet dan di bawah shower, kebersihan sprai juga perlu diperhatikan","Nahu wati ca'u karaso uma ndeu 'ba wunga nahu lu'u ta 'deina,wara sampariki made ta toilet labo ta awa shower, karaso sprai rau paralu 'di tio"
indolem-test-294,"Hargai dia sebelum dia pergi."""" """"Hmm, siapa? Kekasih hati ke?"""" """"Ibumu.","Kaco'i sia sawatipo sia lao."""" """"Hmm, cou? Cea ade ta?"""" """"Inamu."
indolem-train-2328,"biasa aja, kamar kurang bersih","biasa mpa, kama kura raso"
emot-train-3279,"Kalau mau menyelamatkan keuangan BUMN, serahkan tata kelola BUMN itu ke pihak swasta. Daripada kaya sekarang, rata - rata direksinya diisi boneka parpol.","Ma ne'esi horu piti BUMN, mbei tata kalola BUMN ede ta pihak swasta. Daripada bune ake, riu direksina kaisi 'ba tato parpol"
emot-train-3333,"Tahun2 kemarin sebulan sekali lewati malino kalo melakukan pendakian. Skrang2 kayak sdah tdk bisa lagi capai ini tempat, Hahah. Terakhir kesini 19 july 2017. [URL]","Mba'a2 awina sawura sakali kalalo malino tekasi doro. Ake2 bune waura wati loa wali karaka hi'di ake, Hahah. Mai ta ake ma ulu 19 july 2017. [URL]"
indolem-train-1461,ac lambat dingin,ac ngeri busi
indolem-train-355,"kamar luas dan bersih hanya kamar mandinya yang kurang terawat, sarapan juga banyak variasinya, lokasi di pinggir jalan dan dekat mini market","kama paja labo raso cuma uma ndeuna ma kura kabua, ngaha si'di rau mboto variasina, hi'di ta kengge ncai labo 'deni mini market"
emot-train-1395,"Menyakiti diri sendiri misalnya ngetik, mas kangen, dijawabnya emot ngakak doank... 20menit kemudian di check msih online tp ya gak ada kelanjutan.... Ky di hantam pentir, ya mending diem2 bae","Kapili weki ndai misalna ngetik, mas lingi, cambe kaina emot hari kagaka mpoa... 20menit edempara ta check mbuipu online pala ya wati wara kelanjutan.... Bune hina 'ba bedi langi, ya tahopu midi2 bae"
emot-train-2033,Keresahan yang terus mencari pelabuhan dan pemuas. Keresahan yang terdalam akan Seniman Agung. Semoga segera mendapat pencerahan yang sejati....,Haruhama ma ntuwu ngupa pelabuhan labo 'di puas kai. Haruhama ma paling 'dei 'dima Seniman Agung. Semoga roci raka kataroa kai ma sejati....
indolem-train-3612,dan kini diapun pergi menghilang saat aku akan mencoba untuk lebih saling mengerti~,labo ake sia rau lao mbora wunga nahu ne'e kasimpa ru'u loakura naha cuwa loa ka'ao~
indolem-train-1905,"Bukan cinta tapi gengsi. Cinta tp malu""""in adanya :D ? Cinta Tapi Gengsi by Syahrini ? https://path.com/p/ltpSE ","Laina cinta pala gengsi. Cinta pala maja"""" warana :D ? Cinta Pala Gengsi by Syahrini ? https://path.com/p/ltpSE "
indolem-train-3472,"pelayanan pegawai kurang ramah, dan suasana terlalu berisik","pelayanan pegawai kura kambera, labo suasana ipi lalo ngango"
indolem-train-1098,Tempatnya Ok dan unik....hanya saja air panasnya gak ada...,Hi'dina Ok labo unik….pala oi panana mpoa ma dawara
emot-test-200,"Udah mandi mas, sampe berendem malah biar wangi ga ilang sampe sore :D","Waura ndeu mas, hampa li'i weki malah loakura ngolo wati mbora hampa amambia :D"
emot-train-923,"Iyaaa kaaaann , selama pesantren semua kegiatannya tu berkesan sampe skg esq sampe malem banget tp tar pas muhasabah melek lg trus jd sedih kangen org tua","Iyaaa kaaaann , santoi pesantren sara'a karawina re berkesan hampa ake esq hampa amanga'di poda pala tar wunga muhasabah ila wali ncau nda'di nata ade lingi dou matua"
indolem-train-856,"kamar oke, tapii untuk ac kurang dingin breakfast nya sederhana tapi nikmat blower kamar mandi gag berfungsi.. overall semua okeyy lahh","kama oke, pala ru'u ac kura busi breakfast na sederhana pala caru blower uma ndeu wati ngawana.. overall sara'a okeyy lahh"
emot-train-1117,Momen istimewa juga bukan hnya bersama si diatapi kadang jga perkumpulan sederhana bareng sobat jga bermakna demikian #temankobong #pagingopi,Momen istimewa re laina 'ba kasama labo sia mpoa pala kadang rau kaboro sederhana labo soba rau bermakna ndede #temankobong #pagingopi
indolem-train-1078,"pelayannya kurang sopan, tertawa terbahak bahak dan menatap remeh tamu","pelayananna kura tupa, hari kagaka gaka labo ntanda awa dou"
emot-test-136,"menyayangi mu membuat ku mengenal bahasa baru, menyayangi mu membuatku mampu merangkai kata kata baru, ya memang tak seindah puisi puisi pak sapardi, tapi cukup untuk memberi mu makna. Rasa sayang melahirkan sedikit demi sedikit kalimat yang tersusun rapi di sebuah kertas","kameci mu kanda'diku pata bahasa bou, kameci mu kanda'diku loa ndawi kata kata bou, ya memang wati santika puisi puisi pak sapardi, pala ncihi ru'u mbei mu makna. iu meci nggana sato'i sato'i kalimat ma sadundu moci ta sabua kertas."
emot-train-3418,"13:23 WIB Saya benar benar kehilangan sosok laki laki yang merawat saya dari kecil, mendidik saya, merawat saya, melindungi saya, Dan saya benar benar kehilangan. Semoga tenang disana, semoga anakmu ini bisa menjadi anak yang berguna","13.23 WIB Nahu ipi poda lao adeku ta dou mone ma uru nahu dari to'i, didi nahu, kabua nahu, sakaka nahu, Labo nahu ipi poda lao adeku. Semoga lino ta aka, semoga anamu ake loa nda'di dou ma berguna"
indolem-test-675,"serem, wc bau","samangi, wc wou"
indolem-train-2461,"hal meyebalkan adalah habis pulsa, hp lowbat, ga ada colokan pula (???)","ma ni'i kai ade ederu mpoi pulsa, hp lowbat, wati wara cu'bu kai rau (???)"
emot-train-2261,"[USERNAME] Last but not least, harus selalu bersyukur &amp","[USERNAME] Last but not least, musti ntuwu sukur &amp"
indolem-train-231,#Terkini Charles Honoris Siap Perjuangkan Kebebasan Beragama http://bit.ly/1KwfyTv  #newsMcDonald's pressured to? http://dlvr.it/8flwqt,#Terkini Charles Honoris Ambi Perjuangkan Jau ro Rendu Agama http://bit.ly/1KwfyTv  #newsMcDonald's pressured to? http://dlvr.it/8flwqt
emot-validation-176," Lah iya Mphi Serius kk takut liat taehyung jadi psikopat KK d siksa d suntik obat biar nggak kabur Krn di sana dia suka KK , tapi KK udah punya pacar"," De iyo Mphi Serius kk dahu eda taehyung nda'di psikopat KK d siksa d su'bi lo'i loakura wati rai Karna ta aka sia ca'u KK , pala KK waura ntau cea"
indolem-train-953,Terima kasih cinta untuk segalanya kau berikan lagi kesempatan itu.takkan? ? Terima Kasih Cinta by Afgan ? https://path.com/p/44hgjI,Tarima kasi cinta ru'u sara'ana mbeimu walimu kesempatan ede ti 'dima? ? Terima Kasih Cinta 'ba Afgan ? https://path.com/p/44hgjI
indolem-train-1073,Kangen Karimata :'( pengen makan kepiting rebus dicocol sambel lagiii huhu,Lingi Karimata :'( ne'e ngaha keu lowi 'di 'deta kai samba waliii huhu
indolem-train-670,"Suka. Ditumis dgn chopped cabe rawit + bwg merah. """"@erliann1: @PakBondan @TerasiSuper pernah makan sambal khas Bangka rusip?","Ca'u. Tumi labo kidi-kidi saha rawi + 'bawa kala. """"@erliann1: @PakBondan @TerasiSuper perna ngaha samba khas Bangka rusip?"
emot-train-1686,"Setiap masuk lingkungan baru, selalu serba salah.. Takut ga punya temen, tapi takut juga kalau punya temen. Takut mengecewakan.","Niki lu'u lingkungan 'bou, ntuwu serba ncara.. Dahu ti ntau lenga, pala dahu rau ntau deka lenga. Dahu sinci ade."
emot-test-201,"Duh beberapa hari ini kok rasanya seneng ya, kayak bakal terjadi sesuatu yg menyenangkan. Ini kalo realitanya ntr malah kebalikan kan sediiiihhhh.","Duh pila nai ake kok iuna sana ya, bune wara 'dima nda'di ma sana. Ake kalo realitana peas malah sawari kan sadiiiihhhh."
emot-test-205,macetnya mantap #parkir,macetna caru #parkir
emot-train-930,[USERNAME] [USERNAME] [USERNAME] Cek aja tuh mana yg Surat Keterangan Tidak Mampu n mana yg Surat Keterangan Tidak Malu [USERNAME],[USERNAME] [USERNAME] [USERNAME] Cek mpa ni ma'be Sura Keterangan Kasi Pahu n ma'be Sura Keterangan Wati Maja [USERNAME]
indolem-train-2110,"Setelah pakai berlian 5 M, kini Syahrini dandan nggak nyambung http://ln.is/dlvr.it/1qPQO ","Nggori Kani Berlian 5 M, Ake Syahrini Dandan Wati Sambu http://ln.is/dlvr.it/1qPQO "
indolem-train-2053,"Tempat horor banget... Kotor.. Kamar mandi kotor, air banyak cu.. Alias kotor.. Tembok mohon di cat ulang.. Ahh pokoknya harus banyak yg diperbaiki sih.. Dari kamar, ke bersihan Lantai, ac, toilet, Tempat tidur.. ","Hi'dina horor poda... Sampu.. Uma ndeu sampu, oi mboto cu.. Alias sampu.. 'Dindi do'do cat mboda pu.. Ahh pokona musti mboto ma 'di kataho si.. Dari kama, karaso Lante, ac, toilet, Hi'di maru kai.."
indolem-train-3302,"Kebiasaan perempuan modern mencukur ketiak mereka di mulai ketika ada model iklan menggenakan baju tanpa lengan, di masa Perang Dunia I.","Biasana siwe modern 'boru saliri menana tampu'u aipu wara model iklan kani 'baju madawara rima, ta masa Perang Dunia I."
emot-train-2280,semalam ada penonton sebelah saya pas lagu parklife dia sing along-nya benar wasweswoswasweswos parklife ! :),aka sanga'dina wara ma ntanda ta sa'bae nahu wunga rawa parklife sia sing along-na ncihi wasweswoswasweswos parklife ! :)
emot-train-293,"Jd ada kenalan nih gue, entah lgsg nyambung aja gitu, di sisi lain ada yg sok deket sm gue sok udh deket pdhl kenal ae kaga, tp kalau gue nya ga welcone jd kek ilfil aja gitu ngeladenin nya","Nda'di wara la pata 'ba nahu, kombi lgsg sambu mpoa ndede, ta sisi ma kalai wara ma sok 'deni labo nahu sok waura 'deni padahal pata aja wati, pala nahu si wati welcone nda'di bune ilfil mpoa ndede ngeladenin na"
indolem-test-598,"cm ada 1 hal yg bikin ilfeel, yaitu di bantal biru khas airy room ada BEKAS ILER yg ga dibersihin & kelihatan sekali, ada di kedua bantal birunya, gmn ya ini airy?","cuma wara 1 hal ma ka ilfeel, ederu ta lingga owa khas airy room wara SISA OI FELA ma wati lakaraso & tada pooda, wara ta dua mbua lingga owana, bune ya ake airy?"
emot-train-2932,"[USERNAME] [USERNAME] Gak lah, ngapain sih, orang kmrn sdh studi banding ke mamarika, tuh hasilnya udh kliatan kan, bakalan ada jalut becak way.","[USERNAME] [USERNAME] Wati lah, au rawimu sih, dou awina waura studi banding ta mamarika, de hasilna waura tada kan, 'dima wara jalut becak way."
emot-train-2614,"[USERNAME] [USERNAME] Kemarin Senin 4Juni ikut Acara Sosialisasi yg diselenggarakan di Kediri, terimakasih dpt kesempatan ikut. [URL]","[USERNAME] [USERNAME] Awina Senin 4Juni 'batu Acara Sosialisasi la katu'u ta Kediri, tarima kasi raka kesempatan 'batu. [URL]"
indolem-train-312,Saatnya punya obrolan malam yg santai dng dua host kesayangan kita @RaffiAhmadLagi & @mrsayudewi di @latenights_ttv pkl 23:00 WIB,Waktuna ntau nuntu sanga'di ma sante labo dua host mameci 'ba ndai @RaffiAhmadLagi & @mrsayudewi di @latenights_ttv pkl 23:00 WIB
emot-test-258,"Kemarin buku #TSYGMC ini sempat di-twit oleh Mas Agus Noor untuk tagar #bacabuku-nya. Seneng gitu liatnya, biarpun gue anak murtad dah sejuta tahun lamanya ga nulis fiksi  #WorkshopCerpenKompas2014 [URL]","Awina buku #TSYGMC ake sempa 'di-twit 'ba Mas Agus Noor ru'u tagar #bacabuku-na. Sana ndede edana, konde nahu ana murtad waura sajuta mba'a ntoina ti tunti fiksi"
indolem-validation-310,"Secara keseluruhan baik, tapi sedikit catatan untuk kamar mandinya bau, banyak semacam lalet kecil, gak ada air panas. ","Secara kasara'ana taho, pala sato'i catatan ru'u uma ndeu wou, mboto semacam karoku to'i, wati wara oi rana."
emot-train-3050,Apa Hebatnya Mardani? Menurut sy oeang ini Cuma besar mulut aja Faktanya sampai saat ini blm menyebutkan Capres Lagipula kalau Koalisinya Hanya PKS dan GERINDRA nggak mungkin lah yaow,Au Hebana Mardani? Iu 'ba nahu dou ake Cuma na'e tala mpoa Faktana hampa sanai ake watipu pehena Capres Lagipula na PKS mpoa Koalisinasi labo GERINDRA wati mungkin lah yaow
indolem-train-646,"Kamar bau rokok,perlu ventilasi.Lokasi dekat kantor imigrasi sangat strategis.Air hangat stabil,WC bersih.AC normal.Pelayanan ramah.Lokasi hotel agak sulit ditemukan karena lokasi hotel menjorok kedalam.Lift berjalan normal.Terima kasih","Kama wou rongko,paralu ventilasi.Hi'di 'deni kantor imigrasi strategis poda.Oi rana stabil,WC raso.AC normal.Pelayanan kambera.Hi'di hotel wara sancoki eda 'ba hi'di hotel ma lu'u 'dei.Lift lampa normal. Tarima kasi"
indolem-train-326,@wow_keren: Raffi Ahmad dan Nagita Slavina Hadiahkan Motor untuk Anak-Anak Panti Asuhan http://ow.ly/2UOtEF,@wow_keren: Raffi Ahmad labo Nagita Slavina Soncona Honda ru'u Ana-Ana Panti Asuhan http://ow.ly/2UOtEF
emot-test-350,"Bukan ku menghindar atau tidak bijak dalam menyikapi masalah, namu hanya saja ingin menengankan pikiran sejenak dan tak ingin mementingkan ego tersendiri~","Laina ne'e ku tere atau wati bijak ade kanggori kai masalah, pala cuma ne'e kampi'i fiki samporo labo wati ne'e ka'ulu ego keseku~"
indolem-train-3264,PDIP - KIH Terbelah Soal Kapolri http://j.mp/1CYih3A  #sib,PDIP - KIH Ncangga Soal Kapolri http://j.mp/1CYih3A  #sib
emot-test-349,[USERNAME] [USERNAME] Ini price list yang ada dari facebook nya mereka. Web nya di [URL] semoga membantu :)) Anyway ini myday yang biasanya sering karaoke disana [USERNAME] :)) [URL],[USERNAME] [USERNAME] Ake price list ma wara dari facebook na sia doho. Web na ta [URL] semoga membantu :)) Anyway ake myday ma biasana ntuwu karaoke ta aka [USERNAME] :)) [URL]
indolem-train-3144,"Awalnya cuma pengen coba dan membuktikan review nih hotel dan...taraaaaa...ternyata bener nginep dsini ga nyaman. Mulai dr kasir yg ga ramah sama sekali dan ga pasang senyum (please deh klo lg badmodd atau PMS better ambil cuti) dan ga ada CS yg stay ditempat jd kudu cari2 dulu, AC kamar yg ga dingin sampai kamar ga bs dikunci jg makanannya yg buat sya pribadi kurang enak...and finally terima kasih buat para tamu yg uda berbagi pengalaman....","Sarambana ne'e kasimpa mpoa labo bukti kai review hotel ake labo…taraaaaa…palasi ncihi ngge'e ta ake wati colu ade. Tampu'u dari kasir ma tiwara kone kamberana sato'i-to'I tiwara sarome (please deh wungasi badmodd atau PMS better weha cuti) labo ti wara CS ma stay ta hi'di nda'di musti ngupa2 wa'u, AC kama ma wati 'busi hampa kama wati loa wole rau mandawi ngahana kura caru ru'u nahu...and finally tarima kasi ru'u sara'a tamu ma waura bage pengalaman....."
emot-train-2173,"Aku cinta bangettt sama dd terus chuchu Aku tungguin setiap hari videonya :"") Ditambah si dundun agak mirip kucing aku, jadi makin cintaaaa!!!","Nahu meci podaaa labo dd tarus chuchu Nahu ngena wea sanai-nai videona :"") Tambah kai la dundun wara sa sarai ngaoku, nda'di naha meciiii!!!"
emot-train-266,umur 9thn omongan kaya tante2 45thn -_-gue lebih suka sama bocah sd yang masih culun dan polos,umu 9 mba'a na nggahi bune ina2 45 mba'a -_-nahu ca'upu labo ana sd ma mbuipu culun labo rombo
indolem-train-3017,pelayanan nya  kurang ramah dan tidak bersahabat...,pelayanan na kura kambera labo wati kasoba angi...
emot-train-364,"Buat berjuang, butuh sarapan yah, nah ini dia sarapan q, Indomie Goreng Telor Puyuh  Yummy bangets rasanya, Apa sarapan kamu biar kamu makin Bersemangat ngejalanin aktivitas","Ru'u berjuang, butuh ngaha si'di yah, nah ake sia ngaha si'di q, Indomie Ncango Dolu Kawubu  Yummy poda iuna, Au ngaha si'di nggomi loakura nggomi naha Semangat kalampa karawi"
emot-train-1313,"[Idm] My, masa gua tadi ketemu tmn SD yg pas SD ngejar gua dan ngasih surat tiap minggunya, asdfghjkl bgt, gk tau knp ngerasa takut gua :v hadeuh jaman SD ngerti apa coba :v","[Idm] My, masa nahu kande eda angi lenga SD ma racoco nahu aipu SD labo mbei sura niki mingguna, asdfghjkl poda, wati bade ba'bau dahu kai nahu ke :v hadeuh jaman SD auja la loa ka'ao :v "
indolem-train-2113,Netizen Kritik Syahrini Berpose Syur di Atas Bathtub   http://bit.ly/1LK8ZMI,Netizen Kritik Syahrini Berpose Syur ta Ese Bathhub   http://bit.ly/1LK8ZMI
indolem-test-775,"kamarnya nyaman, acnya berbunyi,lantai kamarnya kurang bersih tapi makanan unuk sarapannya enak terima kasih airy","kamana colu, acna eli,lante kamana kura raso pala ngaha kai ru'u ngaha si'di caru tarima kasi airy"
emot-train-2847,"Buka puasa cuman minum sama makan gorengan, trus tengah malam makan bakso cabe rawitnya 3 sendok makan lebih, abis itu perut langsung melilit","Kabata puasa kai nono labo ngaha gorengan, edempara ama 'boha ngaha bakso saha mpidana 3 ciru ngaha sewi, nggori ede langsung kancia loko"
emot-train-784,"Terserahlah org mau ngatain aku apa. Sampai saat ini, dia msh jadi malaikat terbaik yang dikirimkan dalam hidupku. Dan akan tetap selalu jadi yang terbaik","""Be lalopa ne'e pehe 'ba dou au nahu ke. Hampa ake, sia mbuipu nda'di malaeka ma paling taho la nggadu ade moriku. Labo 'dima ntenepa nda'di ma terbaik"
emot-train-2533,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Duh.. kalau lihat AF, suka deg2an.. takut teriak tangkap..tangkap gitu.. hati2 bicaranya.","[USERNAME] [USERNAME] [USERNAME] [USERNAME] Alae.. ma edasi AF, ntuwu deg2an.. dahu kanggica wa'u..wa'u ndede.. nuntu kanari-nari."
emot-validation-426,daritadi tuh nangis ngeliat foto tae udh ilangin mulletnya.. apa dia tau ya banyak yg gasuka sm mullet dia? kalo kalian sayang bts seharusnya kalian juga bisa menerima apapun yg mereka lakukan dong kl udh kyk gini gbs di seselin lg udh terjadi huhuhu sedih bgt,tampu'u akana re nangi tio foto tae waura kambora mulletna.. kombi na bade ya mboto ma tica'u labo mullet sia? ma meci menasi bts mustina nggomi doho rau loa tarima aupun ma karawi ba sia doho dong kl waura bune ndake gbs ta sinci kai wali ma waura nda'di huhuhu sadih poda
indolem-train-1192,Kebersihan toilet perlu diperbaiki,Karaso kai toilet paralu kataho wali
emot-train-1649,PKS JANGAN MIMPI .. !!Saat Pilkada DKI . Rakyat DKI bisa kau Bego2in. Tapi Pilpres 2019 bukan Pilkada DKI .. Ini Rakyat Indonesia yg sudah Cerdas dalam memilih Pemimpin.,PKS AINA NIFI .. !!Wunga Pilkada DKI . Rakyat DKI loa nggomi Kasampula Wea. Pala Pilpres 2019 laina Pilkada DKI .. Ake Rakya Indonesia ma waura Cerdas ade caki kai Pemimpin.
emot-train-1180,"rangorang sibuk mikirin nastar, sy masih mikirin gimana ini needle automatic microneedlingnya belum dateng, apparently im so behind at kultur lebaran. As if eating nastar is religous moment ","rangorang giji goi fiki nastar, nahu mbuipu fiki kabune ake needle automatic microneedlingna watipu mai, palasi nahu waura tu'u wi'i 'ba kultur aruraja. Waura bune momen reliji ngahasi nastar"
indolem-validation-68,Kamar bersih tapi toilet banyak cacingnya,Kama raso pala toilet mboto kolina
emot-train-1167,"Setiap mendengar Lucas berbahasa Korea, kumerasa tak sendiri... tp at least dia mah paham orang ngomong apah, cmn gak bs ngebalikin... nah gue?! Serius kagak ngartik","Niki kade'e Lucas ma bahasa Korea, wati kese na 'di iuku... pala at least sia mah ka'ao dou nuntu au, cuma wati loa kabali... nah nahu?! Poda wati ka'ao"
emot-train-1669,"aku yang sesungguhnya ada di situ, yang dibunderin ijo2, close friends aja alias curhat aja isinya sebagian lagi di twitter karena aku invisible di sini","nahu ma sapoda kaina wara ta ede, ma kambolo kai jao2, lenga 'deni mpoa alias ncundu mpoa isina sarunde wali ta twitterkarna nahu mbora ta ake"
indolem-train-330,"Bagus, jokowi presiden  milik rakyat :) """"@vivijkw: PDI-P Tak Akan Andalkan Popularitas Jokowi saat Pilkada Serentak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?","Caru, jokowi presiden  ntau rakyat :) """"@vivijkw: PDI-P Wati 'Dima Andalkan Popularitas Jokowi wunga Pilkada Serentak http://baranews.co/web/read/33671/pdip.tak.akan.andalkan.popularitas.jokowi.saat.pilkada.serentak ?"
emot-train-2592,"entah baper atau apa tbtb pengen post ini, hahah so grateful to have known them dari melakukan hal tergoblok, main game saat pelajaran, kabur ekstrakulikuler, dihukum guru, minjem tugas, nyontek, makanin temen, ngebully sampai ngambek. [URL]","kombi baper atau au tbtb ne'e post ake, hahah so grateful to have known them dari karawi ma sampula poda, mpa'a game wunga tana'o, lao rai ekstrakulikuler, 'di hukum 'ba guru, sepe tugas, tio 'batu,  ngaha wea lenga, ngebully hampa mbani. [URL]"
indolem-train-2249,"saya tidak mendapat perlengkapan mandi standart airy, seperti: sabun, shampoo, pasta gigi, sisir rambut, & sikat gigi yang disimpan didalam dompet dg logo airy. ruangan yg saya tempati kurang bersih, banyak nyamuk, bed cover  ada bercak putih seperti bekas sperma, dan kamar mandi yang lantainya penuh kerak. terus terang, kali ini saya kecewa","nahu wati raka marakani ndeu standart airy, bune: sabu, shampoo, pasta woi, cau honggo, & sika woi ma wi'i ta ade dompe labo logo airy. bili la kataki 'ba nahu kura raso, mboto karoku, bed cover  wara ra'a 'bura bune oi po'da, labo uma ndeu ma lantena mboto kara'a. nuntu taroasi, sakali ake nahu sinci ade"
emot-train-241,[askMF] kalo lagi presentasi kalian yang maaf nih yang kurang suka sama bicara depan umum suka awkward gt ga sih dan takut salah ngmg?,[askMF] kalo wunga presentasi nggomi doho ma kangampu ke ma kura ca'u nuntu tando dou ma ndiha ca'u awkward gt ga si labo dahu ncara nggahi?
indolem-train-662,"peraturan kantor boleh """"dilarang pakai sendal japit"""" tapi gue tetep setia http://instagram.com/p/zXAAEFt2vG/ ","Peraturan kantor loa """"ti pehe kani sanda japi"""" pala nahu ngge'epa satia http://instagram.com/p/zXAAEFt2vG/ "
indolem-test-128,Mobil Indonesia Paling Ekonomis 2015 #JktOtomotif http://ow.ly/JIofE,Oto Indonesia Ekonomis Poda 2015 #JktOtomotif http://ow.ly/JIofE
indolem-test-716,Dituduh mengambil remot tv dan merusak lemari. padahal kami tidak memakai lemari. Setelah dicari ketemu coba gimana ini,Fitnah 'ba dou weha remo tv labo kaiha alamari. padahal nami wati kani alamari. Nggori ngupa raka ea bune mpara ake
indolem-train-3162,Nyaman tp ac bocor,Nyaman pala lengi
emot-train-3424,Tapi kemudian ada yg ragu2 karena perawatannya kecatet di riwayat bpjs. Takut pas dibaca sebagai tidak sehat mental.,Pala nggori ede wara ma adudula2 'ba kabuana 'di tunti ta riwayat bpjs. Dahu aipu baca sebagai wati taho mental
indolem-train-748,Jgn tangisin dia yg udah pergi.. Dia pergi emang bukan kita yg minta! Tapi Tuhan udah ngatur semuanya. :),Aina kanangi sia ma waura lao.. Sia lao emang laina ndai ma raho! Pala Ruma waura ato sara'ana. :)
indolem-train-3550,saluran tv diperbaiki,lanco tv 'di kataho
indolem-test-553,"Padang, (Antara) - Pedagang pakaian bekas di Kota Padang, Sumatera Barat (Sumbar), terancam kehilangan penghas... http://bit.ly/1LVe9Wb ","Padang, (Antara) - Dou ma Landa kani mpasa ta Kota Padang, Sumatera Barat (Sumbar), kawajo mbora penghas... http://bit.ly/1LVe9Wb "
indolem-train-2509,Aku cuma minta satu sama kamu; Jangan pergi tanpa alasan disaat aku sedang sayang-sayangnya sama kamu.,Nahu cuma raho sabua sama nggomi; Aina lao tiwara alasan aipu nahu wunga meci-mecina sama nggomi. 
indolem-train-2929,"Penjualan Mobil Lesu, Laba Tunas Ridean Melorot http://bit.ly/1BqSKTi","Landa Oto Male, Kanaha Dumu Ridean Rai la Awa http://bit.ly/1BqSKTi"
emot-validation-363,"Shawn Mendes kalo pas nyanyi tanpa kita liat orangnya, cuma bikin mesem2 gegara suaranya enak aja. Pas sambil liat orangnya... ya gini deh... [URL]","Shawn Mendes kalo wunga rawa tisi ndai tio douna, cuma ndawi mesem2 'ba elina caru mpoa. Wunga sambil tio douna... ya ndake deh... [URL]"
indolem-train-26,"Di Los Angeles, ada sebuah sekolah yang memberi fasilitas gadget tablet untuk  600.000 siswanya guna mendukung proses pembelajaran","Ta Los Angeles, ada wara sabua sakola ma mbei fasilitas gadget tablet ru'u  600.000 siswana katenggo kura paroses tana'ona"
indolem-train-3258,"handuk gak di kasih, air hangat gak jalan, tolong di tingkat kan pelayanan dan fasilitas nya","handu wati 'di mbei, oi rana wati lampa, tolong kateka pelayanan labo fasilitas na"
indolem-train-1615,"gak usah main tebak lagi,malesin ? Lagi serius liat afgan. Please ngerti ya:( http://ask.fm/a/bndm3a6d ","Urisi mpa'a mpama wali,ka'daju ? Wunga serius tio afgan. Please ka'ao ya:( http://ask.fm/a/bndm3a6d"
emot-train-1987,"[USERNAME] laporan saya sampai mana min? Uang sy yg sy transfer dan udah kepotong 5 juta, tolong balikan ke atm sy aja, karena uangnya buat tambahan biaya pengobatan, no laporan sy 11641708513","[USERNAME] laporan nahu hampa 'be min? Piti nahu la transfer labo waura dompo 5 juta, do'do kambalipu ta atm nahu mpoa, 'ba pitina ru'u tamba cola kai lo'I, no laporan nahu 11641708513"
emot-train-3028,"#curvanordpersija #curvasudpersija #rojali #asukabeh Kalian lemah,kalian bukan level kami jak. Ojok lali keset. [USERNAME] [USERNAME] [USERNAME] [URL]","#curvanordpersija #curvasudpersija #rojali #asukabeh Nggomi doho mapu,nggomi doho laina level nami jak. Ojok lali keset. [USERNAME] [USERNAME] [USERNAME] [URL]"
indolem-train-2985,"Hotel sangat nyaman tapi sayangnya handuk kurang bagus dan tidak ada air panas padahal seharusnya ada , overall good lah","Hotel caru colu poda pala sajana handu kura caru labo wati wara oi pana padahal mustina wara , overall good lah"
emot-train-2448,"Bingung masih bisa nyalahin perempuannya.. Mau dia bule kek, mau dia apa kek, kalau attitudenya baik ga akan begitu..Mana ga kenal pula.. Perempuan, nyalahin perempuan.. Lelaki brengsek hanya tertawa, lalu mengulanginya kembali.. Org2 yg nyalahin Via Vallen ini fix yg brengseknya","Mbora akaku mbuipu loa kancara siwena.. Konena sia bule ro, sia au ro, na tahosi attitudena taho wati 'dima ndede..'Besi wati pata wali.. Mone da'bae na hari mpoapa, de na karawi mbali.. Dou2 ma kancara Via Vallen ake fix ma da'bae"
indolem-test-161,"Hay Maret  Wishnya yang baik"""" aja deh ?? ? Yang Kutahu Cinta Itu Indah by Afgan (with Raditya) ? https://path.com/p/2owALH ",Hay Maret  Wishna ma taho-taho aja deh ?? ? Yang Kutahu Cinta Itu 'ba Afgan (labo Raditya) ? https://path.com/p/2owALH 
emot-validation-342,Jika orang tuamu tau kamu diperlakukan seperti itu oleh pacarmu mungkin mereka tidak akan membiarkan kamu dengan lelaki itu.. di caci maki di pukul di tendang di tempat umum ... Mending tinggalin aja cowok gt mah,Na 'badesi dou matuamu nggomi kandede 'ba ceamu kombi sia doho wati 'dima sare'e nggomi labo mone ede.. 'di ba'a 'di jagu 'di sempa ta hi'di umum ... Tahopu tu'u wi'i mone mandede re
